107101391766,嘉定,1室2厅1厨1卫,2011 ,69.77㎡,南,精装,237,33969,189,2019.12.08 ,25
107101856180,徐汇,2室1厅0厨1卫,2004 ,62㎡,南,简装,291,46936,55,2019.12.08 ,28
107102044189,普陀,2室2厅0厨1卫,2005 ,82.84㎡,南,精装,405,48890,4,2019.12.08 ,3
107101400648,嘉定,2室2厅1厨1卫,未知 ,45.86㎡,南,精装,97,21078,186,2019.12.08 ,19
107102044038,虹口,1室1厅1厨1卫,1985 ,37.76㎡,南,其他,202,53496,4,2019.12.08 ,14
107101885705,浦东,2室1厅1厨1卫,1997 ,57.97㎡,南,简装,230,39676,52,2019.12.08 ,10
107101966353,奉贤,3室1厅1厨1卫,1996 ,94.09㎡,南,精装,165,17537,29,2019.12.08 ,16
107101919507,浦东,2室1厅1厨1卫,1986 ,51.5㎡,南,简装,508,98641,42,2019.12.08 ,41
107101423683,嘉定,3室2厅1厨1卫,2012 ,113.92㎡,南 北,毛坯,385,33796,179,2019.12.08 ,123
107101910697,宝山,2室1厅1厨1卫,1994 ,57.38㎡,南,精装,250,43552,45,2019.12.08 ,6
107101983476,闵行,1室1厅1厨1卫,1996 ,42.94㎡,南,简装,210,48906,23,2019.12.08 ,18
107101770635,奉贤,2室2厅1厨1卫,2010 ,96.59㎡,南,精装,206,21328,81,2019.12.08 ,15
107101895778,松江,2室2厅1厨1卫,2006 ,75.18㎡,南,精装,264,35116,50,2019.12.08 ,5
107101220210,闵行,2室1厅1厨1卫,1989 ,57.7㎡,南,精装,159,27470,240,2019.12.08 ,48
107101659262,徐汇,1室1厅1厨1卫,1996 ,41.09㎡,南,其他,295,71794,112,2019.12.08 ,1
107101966961,宝山,3室2厅1厨1卫,2005 ,102.91㎡,南 北,精装,350,34011,28,2019.12.08 ,34
107101969221,长宁,2室1厅1厨1卫,1996 ,60.44㎡,南,简装,302,49967,28,2019.12.08 ,32
107100548124,浦东,2室2厅1厨1卫,2014 ,86.02㎡,南,精装,231,26797,483,2019.12.08 ,15
107101942970,徐汇,3室2厅1厨1卫,2001 ,102.42㎡,南,精装,559,54580,36,2019.12.08 ,35
107101816235,松江,2室1厅1厨1卫,2012 ,71.43㎡,南 北,毛坯,192,26880,67,2019.12.08 ,71
107101026766,奉贤,2室1厅1厨1卫,2012 ,62㎡,南,精装,91,14678,294,2019.12.08 ,49
107102009073,徐汇,2室0厅1厨1卫,1993 ,56.7㎡,南,毛坯,286,50441,15,2019.12.08 ,7
107101425513,杨浦,2室1厅1厨1卫,1987 ,50.21㎡,南 北,简装,281,55922,179,2019.12.08 ,61
107101820177,浦东,2室2厅1厨2卫,2004 ,105.47㎡,南 北,其他,680,64474,65,2019.12.08 ,26
107101770531,闵行,2室1厅1厨1卫,1997 ,67.08㎡,南,简装,362,53966,81,2019.12.08 ,40
107102004956,杨浦,1室1厅2厨1卫,1981 ,28.33㎡,北,毛坯,190,67067,16,2019.12.08 ,12
107101475044,杨浦,4室2厅1厨3卫,2003 ,125.97㎡,南 北,精装,715,56760,164,2019.12.08 ,46
107101941980,闵行,2室1厅1厨1卫,2007 ,69.22㎡,南,精装,337,48686,36,2019.12.08 ,27
107101903958,松江,2室1厅1厨1卫,2014 ,67.17㎡,南,精装,175,26054,47,2019.12.08 ,19
107101592321,静安,1室1厅1厨1卫,1987 ,44.09㎡,南,精装,238,53981,131,2019.12.08 ,16
107101683424,闵行,3室2厅1厨2卫,2008 ,63.11㎡,南,精装,298,47140,106,2019.12.08 ,2
107101995881,普陀,2室1厅1厨1卫,1994 ,65.98㎡,南,精装,335,50773,19,2019.12.08 ,17
107101677725,松江,2室1厅1厨1卫,1988 ,57.31㎡,南 北,精装,155,27046,107,2019.12.08 ,105
107101664195,浦东,2室1厅1厨1卫,2014 ,83㎡,南,毛坯,205,24675,111,2019.12.08 ,55
107101889944,松江,1室1厅1厨1卫,2012 ,51.56㎡,南,毛坯,161,31226,51,2019.12.08 ,9
107101707021,闵行,2室1厅1厨1卫,2007 ,75.09㎡,南,毛坯,268,35691,99,2019.12.08 ,31
107101581137,奉贤,2室1厅1厨1卫,2015 ,82㎡,南,简装,259,31586,135,2019.12.08 ,49
107101776560,徐汇,1室1厅1厨1卫,1988 ,32.04㎡,西,简装,204,63671,79,2019.12.08 ,16
107101892411,长宁,2室1厅1厨1卫,1983 ,59.88㎡,南,精装,315,52606,50,2019.12.08 ,11
107102048987,闵行,2室1厅1厨1卫,1995 ,56.22㎡,南,其他,250,44469,2,2019.12.08 ,2
107101416043,闵行,1室1厅1厨1卫,1994 ,47.29㎡,南,毛坯,200,42293,181,2019.12.08 ,51
107101758030,徐汇,2室0厅1厨1卫,1993 ,69.37㎡,南,简装,545,78565,84,2019.12.08 ,12
107101118400,奉贤,2室1厅1厨1卫,1995 ,61.83㎡,南,简装,140,22643,269,2019.12.08 ,194
107101845132,普陀,1室0厅1厨1卫,1977 ,29.33㎡,南,毛坯,159,54211,58,2019.12.08 ,25
107101999750,闵行,2室2厅1厨2卫,2004 ,103.36㎡,南,精装,538,52003,18,2019.12.08 ,5
107102038800,浦东,1室0厅0厨1卫,2001 ,48.21㎡,北,其他,65,13483,6,2019.12.08 ,0
107101914056,浦东,2室1厅0厨1卫,1984 ,46.31㎡,南,简装,529,114123,44,2019.12.08 ,71
107101038907,奉贤,1室1厅1厨1卫,1995 ,38.99㎡,南,简装,88,22442,290,2019.12.08 ,22
107101876839,浦东,2室1厅1厨1卫,1991 ,49.76㎡,南,简装,283,56873,54,2019.12.08 ,35
107101804512,普陀,1室0厅1厨1卫,1991 ,40.44㎡,西,简装,137,33754,71,2019.12.08 ,7
107101822170,闵行,2室1厅0厨1卫,1997 ,73.17㎡,南,简装,356,48654,65,2019.12.08 ,14
107101857825,嘉定,2室1厅1厨1卫,1989 ,56.15㎡,南,简装,149,26501,55,2019.12.08 ,39
107100033143,虹口,2室2厅1厨1卫,2008 ,83.07㎡,南,毛坯,475,57181,651,2019.12.08 ,113
107102038138,杨浦,1室1厅1厨1卫,2003 ,55.23㎡,南,简装,365,66088,6,2019.12.08 ,4
107100995919,宝山,2室2厅1厨1卫,2006 ,97.01㎡,南,精装,323,33296,312,2019.12.08 ,22
107102017362,宝山,3室1厅1厨1卫,2010 ,92.69㎡,南 北,精装,385,41537,12,2019.12.08 ,8
107101939182,闵行,2室1厅1厨1卫,1988 ,56.67㎡,南,简装,228,40233,36,2019.12.08 ,14
107101976906,杨浦,2室1厅1厨1卫,1978 ,54.05㎡,南,精装,287,53099,25,2019.12.08 ,5
107101488228,嘉定,1室1厅1厨1卫,2011 ,42.57㎡,北,其他,89,20907,161,2019.12.08 ,26
107101932507,嘉定,1室1厅1厨1卫,1996 ,48.98㎡,南 北,简装,174,35525,38,2019.12.08 ,17
107101947833,闵行,2室2厅1厨1卫,2014 ,92㎡,南 北,精装,562,61087,34,2019.12.08 ,18
107101817829,宝山,2室1厅1厨1卫,1996 ,56.36㎡,南 北,简装,222,39390,66,2019.12.08 ,64
107102006720,浦东,2室1厅1厨1卫,2010 ,83.45㎡,南,精装,457,54764,16,2019.12.08 ,24
107101079863,浦东,1室1厅1厨1卫,2004 ,50.89㎡,南,精装,320,62881,281,2019.12.08 ,203
107101850387,徐汇,1室1厅1厨1卫,1994 ,42.5㎡,南,简装,202,47530,57,2019.12.08 ,15
107101609206,宝山,2室1厅1厨1卫,2005 ,75.24㎡,南,毛坯,261,34623,127,2019.12.08 ,10
107101574349,青浦,1室1厅1厨1卫,2005 ,28.95㎡,南 西北,精装,80,27462,136,2019.12.08 ,34
107101662199,宝山,2室2厅1厨1卫,1998 ,87.1㎡,南,简装,275,31516,111,2019.12.08 ,15
107101208747,普陀,1室1厅1厨1卫,1985 ,40.29㎡,南,精装,210,52123,243,2019.12.08 ,15
107101987376,宝山,3室2厅1厨2卫,2012 ,132.21㎡,南 北,精装,750,56728,22,2019.12.08 ,2
107102036771,徐汇,2室1厅0厨1卫,1994 ,70.45㎡,南,精装,462,65579,6,2019.12.08 ,31
107102022739,虹口,1室1厅1厨1卫,1988 ,34.33㎡,南,简装,205,59715,10,2019.12.08 ,3
107101375346,闵行,2室2厅1厨1卫,2015 ,91.94㎡,南,精装,545,59278,193,2019.12.08 ,59
107100926583,宝山,2室2厅1厨1卫,2004 ,112.09㎡,南,简装,444,39567,344,2019.12.08 ,25
107101891407,青浦,3室2厅1厨1卫,2015 ,93.9㎡,南,毛坯,277,29500,50,2019.12.08 ,13
107101617905,浦东,2室2厅1厨1卫,2011 ,87㎡,南,精装,418,48046,124,2019.12.08 ,29
